,train,test,parameters
114,0.6833099579242636,0.6032608695652174,"[174, 153, 0.34555, 0.1648, 33832, 0.17159, 0.4222, 0.001, 135, 'tanh', 'sgd', 'invscaling']"
115,,,"[371, 323, 0.3945, 0.0, 22269, 0.17147, 0.3145, 0.4418, 683, 'tanh', 'sgd', 'invscaling']"
116,0.5517297802711547,0.5518115942028985,"[189, 500, 0.0211, 0.1831, 38081, 0.10385, 0.4576, 0.5813, 839, 'logistic', 'lbfgs', 'invscaling']"
117,0.795278167367929,0.7594202898550725,"[232, 52, 0.15401, 0.0239, 14520, 0.07758, 0.5253, 0.4511, 979, 'identity', 'sgd', 'constant']"
118,0.696166432912576,0.6032608695652173,"[85, 209, 0.26478, 0.1417, 32768, 0.09619, 0.5128, 0.4174, 279, 'tanh', 'sgd', 'invscaling']"
119,0.6590229079008882,0.6221014492753623,"[79, 198, 0.0181, 0.1895, 44567, 0.36086, 0.5972, 0.1657, 769, 'logistic', 'adam', 'invscaling']"
120,0.5517297802711547,0.5518115942028985,"[258, 456, 0.1952, 0.2307, 40727, 0.20474, 0.999, 0.899, 1000, 'logistic', 'sgd', 'adaptive']"
121,0.5517297802711547,0.5518115942028985,"[295, 500, 0.33164, 0.1844, 5271, 0.24695, 0.4682, 0.7986, 485, 'logistic', 'sgd', 'constant']"
122,0.5517297802711547,0.5518115942028985,"[268, 318, 0.12471, 0.1447, 7870, 0.12603, 0.3822, 0.9531, 694, 'logistic', 'sgd', 'invscaling']"
123,0.5517297802711547,0.5518115942028985,"[1, 261, 0.44973, 0.4219, 21975, 0.08606, 0.6471, 0.999, 510, 'logistic', 'lbfgs', 'invscaling']"
124,0.5517297802711547,0.5518115942028985,"[394, 198, 0.17419, 0.1554, 39286, 0.17973, 0.3417, 0.6594, 439, 'logistic', 'sgd', 'invscaling']"
125,0.5517297802711547,0.5518115942028985,"[500, 244, 0.16409, 0.0969, 32401, 0.5, 0.2198, 0.7538, 167, 'logistic', 'sgd', 'constant']"
126,0.5517297802711547,0.5518115942028985,"[175, 199, 0.35333, 0.1371, 29096, 0.03294, 0.001, 0.3148, 782, 'logistic', 'adam', 'constant']"
127,0.5517297802711547,0.5518115942028985,"[196, 289, 0.29145, 0.3148, 10961, 0.13078, 0.4943, 0.3979, 768, 'logistic', 'adam', 'constant']"
128,0.6295231416549789,0.6286231884057971,"[178, 187, 0.21766, 0.1476, 15650, 0.10341, 0.9168, 0.6502, 290, 'logistic', 'adam', 'adaptive']"
129,0.7393174380551661,0.6550724637681159,"[254, 214, 0.26795, 0.228, 5634, 0.01022, 0.5473, 0.8578, 856, 'identity', 'sgd', 'invscaling']"
130,0.5517297802711547,0.5518115942028985,"[347, 283, 0.5, 0.5, 25318, 0.10036, 0.6632, 0.5702, 634, 'tanh', 'adam', 'invscaling']"
131,0.7565684899485741,0.6815217391304348,"[267, 74, 0.31271, 0.2985, 40747, 0.07104, 0.1232, 0.7905, 80, 'identity', 'sgd', 'constant']"
132,0.7672978027115475,0.7159420289855072,"[499, 107, 0.00442, 0.3463, 19072, 0.18286, 0.4211, 0.7817, 650, 'tanh', 'sgd', 'invscaling']"
133,0.5517297802711547,0.5518115942028985,"[219, 152, 0.1861, 0.2011, 30835, 0.16369, 0.3244, 0.8623, 471, 'logistic', 'sgd', 'invscaling']"
134,0.5130201028517999,0.4996376811594203,"[125, 245, 0.1029, 0.2115, 32895, 0.15682, 0.3701, 0.001, 1, 'logistic', 'sgd', 'invscaling']"
135,0.9913510986442262,0.6898550724637682,"[79, 145, 0.16303, 0.1269, 4075, 0.17686, 0.3981, 0.6453, 560, 'relu', 'sgd', 'adaptive']"
136,0.5130201028517999,0.4996376811594202,"[377, 1, 0.46651, 0.1008, 25958, 0.11753, 0.4172, 0.9703, 401, 'logistic', 'lbfgs', 'invscaling']"
137,,,"[202, 163, 0.32202, 0.0, 1000, 0.16121, 0.3962, 0.9312, 963, 'logistic', 'sgd', 'constant']"
138,0.6231884057971013,0.5942028985507246,"[121, 351, 0.32606, 0.297, 9885, 1e-05, 0.6629, 0.4133, 336, 'identity', 'adam', 'invscaling']"
139,0.5517297802711547,0.5518115942028985,"[184, 234, 1e-05, 0.2435, 50000, 0.26765, 0.5214, 0.6439, 820, 'logistic', 'sgd', 'invscaling']"
140,0.7953015427769987,0.7503623188405797,"[177, 333, 0.3936, 0.2231, 13515, 0.12479, 0.001, 0.531, 579, 'identity', 'sgd', 'constant']"
141,0.6293127629733519,0.6126811594202899,"[191, 500, 0.21059, 0.466, 37813, 0.31617, 0.3144, 0.5569, 1000, 'logistic', 'sgd', 'constant']"
142,0.5106358111266946,0.5090579710144928,"[294, 154, 0.17665, 0.3683, 12685, 0.17914, 0.4287, 0.3279, 522, 'logistic', 'adam', 'invscaling']"
143,0.5280738662926601,0.5431159420289855,"[1, 192, 0.5, 0.4771, 15489, 0.08954, 0.6246, 0.5674, 957, 'logistic', 'lbfgs', 'constant']"
144,0.7888265544647032,0.7420289855072463,"[234, 181, 0.28642, 0.2918, 22156, 1e-05, 0.2758, 0.5902, 471, 'tanh', 'sgd', 'invscaling']"
145,0.5971715755025713,0.5597826086956521,"[500, 115, 0.33781, 0.5, 12569, 0.5, 0.3729, 0.5408, 8, 'identity', 'sgd', 'constant']"
146,0.5299906498363721,0.5351449275362319,"[182, 248, 0.37004, 0.3874, 33837, 0.13398, 0.2808, 0.999, 723, 'logistic', 'lbfgs', 'constant']"
147,0.4676250584385227,0.47427536231884054,"[160, 235, 0.3625, 0.1324, 33344, 0.19941, 0.5578, 0.001, 834, 'logistic', 'lbfgs', 'constant']"
148,0.5517297802711547,0.5518115942028985,"[168, 179, 0.29704, 0.3302, 11645, 0.09195, 0.999, 0.7753, 523, 'logistic', 'sgd', 'adaptive']"
149,0.5517297802711547,0.5518115942028985,"[249, 256, 0.36816, 0.3175, 17962, 0.04984, 0.6355, 0.4271, 790, 'logistic', 'sgd', 'invscaling']"
150,,,"[164, 313, 1e-05, 0.0, 23509, 0.11419, 0.0421, 0.4684, 864, 'logistic', 'lbfgs', 'constant']"
151,0.5106358111266946,0.5090579710144928,"[165, 65, 0.41918, 0.4093, 17540, 0.14145, 0.3827, 0.4433, 1, 'logistic', 'sgd', 'constant']"
152,0.5646330060776064,0.5605072463768116,"[457, 321, 0.19868, 0.4167, 26516, 0.31519, 0.434, 0.2275, 858, 'logistic', 'sgd', 'constant']"
153,0.5106358111266946,0.5090579710144928,"[181, 1, 0.17203, 0.3908, 6097, 0.24702, 0.496, 0.5846, 543, 'logistic', 'lbfgs', 'invscaling']"
154,0.47199625993454886,0.4996376811594202,"[175, 176, 0.44272, 0.2671, 14488, 0.134, 0.3268, 0.7857, 266, 'tanh', 'lbfgs', 'invscaling']"
155,0.67260402057036,0.6202898550724638,"[145, 295, 0.2145, 0.3403, 50000, 0.28956, 0.4092, 0.5417, 530, 'relu', 'adam', 'invscaling']"
156,0.5517297802711547,0.5518115942028985,"[125, 71, 0.45206, 0.2748, 12824, 0.43397, 0.4103, 0.6458, 322, 'logistic', 'adam', 'invscaling']"
157,0.5517297802711547,0.5518115942028985,"[169, 218, 0.35211, 0.1003, 1000, 0.32643, 0.2758, 0.0118, 872, 'logistic', 'sgd', 'constant']"
158,0.7392239364188875,0.6728260869565217,"[170, 117, 0.31595, 0.2727, 32061, 0.21952, 0.4133, 0.2145, 769, 'tanh', 'sgd', 'invscaling']"
159,0.5517297802711547,0.5518115942028985,"[154, 206, 0.35764, 0.2113, 20106, 0.32058, 0.4492, 0.3899, 818, 'logistic', 'sgd', 'invscaling']"
160,0.7974520804114074,0.7507246376811594,"[130, 176, 0.42997, 0.1118, 25482, 0.06065, 0.001, 0.0125, 218, 'identity', 'sgd', 'constant']"
161,0.5323749415614774,0.5257246376811594,"[119, 168, 0.09392, 0.4472, 43874, 0.10071, 0.5459, 0.4298, 1000, 'logistic', 'lbfgs', 'invscaling']"
162,0.5517297802711547,0.5518115942028985,"[290, 258, 0.29427, 0.2153, 34590, 0.10444, 0.5267, 0.6307, 288, 'logistic', 'sgd', 'adaptive']"
163,0.5299906498363721,0.5351449275362319,"[145, 338, 0.39301, 0.2371, 32234, 0.12574, 0.6861, 0.9108, 677, 'logistic', 'lbfgs', 'invscaling']"
164,0.7823515661524076,0.7507246376811593,"[124, 264, 0.41322, 0.2301, 4053, 1e-05, 0.5731, 0.4768, 430, 'tanh', 'sgd', 'invscaling']"
165,0.6726273959794296,0.6032608695652173,"[500, 208, 0.45076, 0.5, 6194, 0.0006, 0.8368, 0.3129, 1, 'identity', 'sgd', 'invscaling']"
166,,,"[196, 1, 0.41997, 0.0, 27086, 0.12054, 0.3518, 0.7456, 178, 'logistic', 'lbfgs', 'invscaling']"
167,0.5517297802711547,0.5518115942028985,"[305, 120, 0.47767, 0.0996, 43336, 0.17669, 0.9756, 0.8075, 602, 'logistic', 'sgd', 'invscaling']"
