,train,test,parameters
191,0.8209139784946237,0.7764803312629399,"[9, 104, 'uniform', 'kd_tree', 'manhattan']"
192,0.7850998463901689,0.7592960662525879,"[16, 159, 'uniform', 'brute', 'manhattan']"
193,0.79226318484383,0.756438923395445,"[14, 115, 'uniform', 'kd_tree', 'manhattan']"
194,0.7578853046594982,0.7477018633540372,"[44, 289, 'uniform', 'kd_tree', 'manhattan']"
195,0.7270711725550436,0.7218633540372672,"[50, 233, 'uniform', 'brute', 'euclidean']"
196,1.0,0.7793788819875777,"[7, 106, 'distance', 'kd_tree', 'manhattan']"
197,1.0,0.7448447204968944,"[32, 132, 'distance', 'ball_tree', 'manhattan']"
198,1.0,0.7650103519668736,"[14, 153, 'distance', 'brute', 'euclidean']"
199,1.0,0.7477018633540372,"[36, 276, 'distance', 'kd_tree', 'manhattan']"
200,1.0,0.7449275362318841,"[24, 38, 'distance', 'ball_tree', 'chebyshev']"
201,1.0,0.7535817805383023,"[16, 1, 'distance', 'ball_tree', 'manhattan']"
202,1.0,0.7193788819875776,"[2, 38, 'distance', 'brute', 'chebyshev']"
203,1.0,0.7508074534161491,"[5, 106, 'distance', 'ball_tree', 'chebyshev']"
204,1.0,0.7391718426501035,"[19, 46, 'distance', 'kd_tree', 'chebyshev']"
205,1.0,0.7505590062111801,"[29, 11, 'distance', 'kd_tree', 'manhattan']"
206,0.7872478238607271,0.7621946169772257,"[8, 105, 'uniform', 'ball_tree', 'chebyshev']"
207,1.0,0.7563561076604555,"[13, 87, 'distance', 'kd_tree', 'euclidean']"
208,1.0,0.7449689440993789,"[15, 107, 'distance', 'kd_tree', 'manhattan']"
209,1.0,0.7535817805383023,"[11, 300, 'distance', 'kd_tree', 'chebyshev']"
210,1.0,0.742111801242236,"[17, 50, 'distance', 'kd_tree', 'manhattan']"
211,1.0,0.7507246376811594,"[10, 27, 'distance', 'ball_tree', 'chebyshev']"
212,0.8681771633384537,0.8021946169772256,"[4, 30, 'uniform', 'auto', 'manhattan']"
213,0.8144777265745008,0.770807453416149,"[10, 107, 'uniform', 'ball_tree', 'manhattan']"
214,1.0,0.7477018633540372,"[50, 46, 'distance', 'kd_tree', 'manhattan']"
215,0.7442677931387609,0.7448861283643893,"[33, 32, 'uniform', 'auto', 'chebyshev']"
216,0.8696287762416794,0.7822774327122153,"[6, 32, 'uniform', 'ball_tree', 'manhattan']"
217,0.7765130568356374,0.7334989648033126,"[16, 119, 'uniform', 'auto', 'chebyshev']"
218,1.0,0.7393788819875776,"[1, 99, 'distance', 'kd_tree', 'euclidean']"
219,1.0,0.7420289855072464,"[21, 275, 'distance', 'kd_tree', 'manhattan']"
220,1.0,0.7477018633540372,"[50, 90, 'distance', 'ball_tree', 'manhattan']"
221,0.769352278545827,0.7534575569358177,"[25, 104, 'uniform', 'auto', 'manhattan']"
222,1.0,0.7420703933747412,"[14, 110, 'distance', 'auto', 'chebyshev']"
223,0.7578827444956477,0.7392132505175983,"[20, 125, 'uniform', 'auto', 'chebyshev']"
224,0.845273937532002,0.7794202898550725,"[8, 85, 'uniform', 'brute', 'manhattan']"
225,0.7850998463901689,0.7592960662525879,"[16, 53, 'uniform', 'brute', 'manhattan']"
226,1.0,0.7449689440993789,"[15, 199, 'distance', 'brute', 'manhattan']"
227,0.769352278545827,0.7534575569358177,"[25, 188, 'uniform', 'brute', 'manhattan']"
228,1.0,0.7593374741200828,"[14, 143, 'distance', 'brute', 'manhattan']"
229,1.0,0.7793788819875778,"[8, 300, 'distance', 'brute', 'manhattan']"
230,0.7686328725038403,0.7535403726708074,"[23, 135, 'uniform', 'brute', 'manhattan']"
231,1.0,0.742111801242236,"[19, 137, 'distance', 'kd_tree', 'manhattan']"
232,1.0,0.7908074534161491,"[6, 43, 'distance', 'auto', 'manhattan']"
233,1.0,0.7334575569358177,"[20, 203, 'distance', 'brute', 'manhattan']"
234,1.0,0.733664596273292,"[1, 9, 'distance', 'brute', 'manhattan']"
235,1.0,0.7993788819875777,"[3, 5, 'distance', 'brute', 'manhattan']"
236,0.7786482334869431,0.7535817805383023,"[18, 66, 'uniform', 'kd_tree', 'manhattan']"
237,0.7815284178187404,0.7507246376811594,"[14, 114, 'uniform', 'auto', 'euclidean']"
238,1.0,0.7505590062111801,"[29, 66, 'distance', 'kd_tree', 'manhattan']"
239,0.7593189964157706,0.7390890269151138,"[43, 1, 'uniform', 'brute', 'manhattan']"
240,1.0,0.7822360248447204,"[4, 107, 'distance', 'kd_tree', 'manhattan']"
241,0.7607501280081925,0.7448447204968944,"[50, 182, 'uniform', 'brute', 'manhattan']"
242,1.0,0.7419875776397515,"[48, 210, 'distance', 'kd_tree', 'manhattan']"
243,1.0,0.7448447204968944,"[33, 233, 'distance', 'kd_tree', 'manhattan']"
244,0.7729262672811059,0.7420289855072464,"[21, 83, 'uniform', 'brute', 'manhattan']"
245,0.7958499743983615,0.7593374741200828,"[11, 124, 'uniform', 'auto', 'manhattan']"
246,0.7442677931387609,0.7448861283643893,"[33, 91, 'uniform', 'ball_tree', 'chebyshev']"
247,1.0,0.7165217391304347,"[1, 7, 'uniform', 'brute', 'chebyshev']"
248,1.0,0.7391718426501035,"[20, 161, 'distance', 'kd_tree', 'chebyshev']"
249,1.0,0.7448447204968944,"[33, 293, 'distance', 'auto', 'manhattan']"
250,0.74426267281106,0.7477846790890269,"[35, 196, 'uniform', 'brute', 'chebyshev']"
251,0.762178699436764,0.7505590062111801,"[36, 300, 'uniform', 'brute', 'manhattan']"
252,1.0,0.7448861283643893,"[33, 27, 'distance', 'ball_tree', 'chebyshev']"
253,1.0,0.7650931677018633,"[12, 262, 'distance', 'ball_tree', 'manhattan']"
254,1.0,0.7304761904761905,"[48, 299, 'distance', 'kd_tree', 'chebyshev']"
255,1.0,0.7422360248447205,"[4, 38, 'distance', 'kd_tree', 'chebyshev']"
256,1.0,0.7419875776397515,"[30, 22, 'distance', 'kd_tree', 'chebyshev']"
257,0.7614592933947772,0.7419875776397515,"[22, 49, 'uniform', 'brute', 'euclidean']"
258,1.0,0.7477432712215321,"[38, 1, 'distance', 'brute', 'chebyshev']"
259,1.0,0.7448861283643893,"[28, 171, 'distance', 'brute', 'chebyshev']"
260,1.0,0.7593374741200828,"[11, 150, 'distance', 'kd_tree', 'manhattan']"
261,0.7593189964157705,0.7448447204968944,"[46, 1, 'uniform', 'kd_tree', 'manhattan']"
262,1.0,0.7477018633540372,"[35, 38, 'distance', 'brute', 'manhattan']"
263,1.0,0.7448861283643893,"[27, 178, 'distance', 'ball_tree', 'manhattan']"
264,1.0,0.7419461697722567,"[41, 78, 'distance', 'kd_tree', 'manhattan']"
265,1.0,0.7419875776397515,"[31, 87, 'distance', 'brute', 'manhattan']"
266,0.7714976958525346,0.7505590062111801,"[28, 40, 'uniform', 'ball_tree', 'manhattan']"
267,1.0,0.736231884057971,"[30, 40, 'distance', 'kd_tree', 'euclidean']"
268,1.0,0.7505590062111801,"[34, 37, 'distance', 'kd_tree', 'manhattan']"
269,0.7679134664618535,0.7505590062111801,"[29, 1, 'uniform', 'kd_tree', 'manhattan']"
270,0.7593164362519201,0.7448447204968944,"[33, 76, 'uniform', 'brute', 'manhattan']"
271,0.7621863799283155,0.7419461697722567,"[39, 300, 'uniform', 'brute', 'manhattan']"
272,0.7714976958525346,0.7505590062111801,"[28, 87, 'uniform', 'auto', 'manhattan']"
273,0.7693445980542755,0.7477018633540372,"[30, 190, 'uniform', 'kd_tree', 'manhattan']"
274,1.0,0.7304761904761905,"[50, 290, 'distance', 'kd_tree', 'chebyshev']"
275,0.7421223758320532,0.736231884057971,"[33, 109, 'uniform', 'kd_tree', 'euclidean']"
276,1.0,0.733664596273292,"[1, 89, 'distance', 'ball_tree', 'manhattan']"
277,1.0,0.7334575569358177,"[20, 125, 'distance', 'brute', 'manhattan']"
278,1.0,0.7419875776397515,"[31, 97, 'distance', 'kd_tree', 'manhattan']"
279,1.0,0.7363146997929607,"[19, 96, 'distance', 'kd_tree', 'chebyshev']"
280,0.7650409626216077,0.7419875776397515,"[31, 144, 'uniform', 'kd_tree', 'manhattan']"
281,1.0,0.733664596273292,"[1, 53, 'distance', 'ball_tree', 'manhattan']"
282,1.0,0.7448447204968944,"[32, 61, 'distance', 'kd_tree', 'manhattan']"
283,1.0,0.7477018633540372,"[35, 211, 'distance', 'ball_tree', 'manhattan']"
284,0.7593189964157706,0.7390890269151138,"[43, 141, 'uniform', 'kd_tree', 'manhattan']"
285,0.7714976958525346,0.7505590062111801,"[28, 244, 'uniform', 'kd_tree', 'manhattan']"
286,0.7593164362519201,0.7448447204968944,"[33, 151, 'uniform', 'ball_tree', 'manhattan']"
287,1.0,0.72472049689441,"[50, 182, 'distance', 'ball_tree', 'euclidean']"
288,1.0,0.7477018633540372,"[50, 109, 'distance', 'kd_tree', 'manhattan']"
289,0.7464132104454685,0.7477432712215321,"[37, 1, 'uniform', 'ball_tree', 'chebyshev']"
290,1.0,0.7535403726708074,"[23, 194, 'distance', 'kd_tree', 'manhattan']"
291,0.7650409626216077,0.7419875776397515,"[31, 218, 'uniform', 'kd_tree', 'manhattan']"
